,date,line,tweet,stop,restart,tweet_preprocess
1536,2019-12-11 10:21:00-05:00,stm_Orange,"[Info réseau]   Le comptoir des objets trouvés demeure au même endroit, niveau mezzanine de la station Berri-UQAM. Seul le Centre de service est désormais fermé. Visitez l’un de nos 16 Espaces clients pour obtenir des services après-vente!  https://twitter.com/stm_Orange/status/1204750214374002688… https:// tus/1204750214374002688 …  [Info réseau]   Le Centre de services Berri fermera ses portes le 20 décembre. Pour recevoir des services après-vente, rendez-vous dans l’un de nos 16 Espaces clients ou profitez de nouveaux services offerts dans toutes les stations du métro!    http://ow.ly/hjXi50xxjiT http:// 1 2",0,0,info réseau comptoir objets trouvés demeure même endroit niveau mezzanine station berri-uqam seul centre service désormais fermé visitez l’un espaces clients pour obtenir services après-vente tus1204750214374002688 info réseau centre services berri fermera portes décembre pour recevoir services après-vente rendez-vous dans l’un espaces clients profitez nouveaux services offerts dans toutes stations métro
1537,2019-12-11 10:24:54-05:00,stm_Verte,"[Info réseau]   Le Centre de services Berri fermera ses portes le 20 décembre. Pour recevoir des services après-vente, rendez-vous dans l’un de nos 16 Espaces clients ou profitez de nouveaux services offerts dans toutes les stations du métro!  https://twitter.com/stm_Verte/status/1204750214327914502… https:// us/1204750214327914502 …  [Info réseau]   Le Centre de services Berri fermera ses portes le 20 décembre. Pour recevoir des services après-vente, rendez-vous dans l’un de nos 16 Espaces clients ou profitez de nouveaux services offerts dans toutes les stations du métro!    http://ow.ly/4TnF50xxjkx http:// 1",0,0,info réseau centre services berri fermera portes décembre pour recevoir services après-vente rendez-vous dans l’un espaces clients profitez nouveaux services offerts dans toutes stations métro us1204750214327914502 info réseau centre services berri fermera portes décembre pour recevoir services après-vente rendez-vous dans l’un espaces clients profitez nouveaux services offerts dans toutes stations métro
1538,2019-12-11 10:30:58-05:00,stm_Jaune,"[Info réseau]   Le comptoir des objets trouvés demeure au même endroit, niveau mezzanine de la station Berri-UQAM. Seul le Centre de service est désormais fermé. Visitez l’un de nos 16 Espaces clients pour obtenir des services après-vente!  https://twitter.com/stm_Jaune/status/1204750214650892288… https:// us/1204750214650892288 …  [Info réseau]   Le Centre de services Berri fermera ses portes le 20 décembre. Pour recevoir des services après-vente, rendez-vous dans l’un de nos 16 Espaces clients ou profitez de nouveaux services offerts dans toutes les stations du métro!    http://ow.ly/3WrG50xxjjD http:// 1",0,0,info réseau comptoir objets trouvés demeure même endroit niveau mezzanine station berri-uqam seul centre service désormais fermé visitez l’un espaces clients pour obtenir services après-vente us1204750214650892288 info réseau centre services berri fermera portes décembre pour recevoir services après-vente rendez-vous dans l’un espaces clients profitez nouveaux services offerts dans toutes stations métro
1539,2019-12-11 10:34:10-05:00,stm_Bleue,"[Info réseau]   Le comptoir des objets trouvés demeure au même endroit, niveau mezzanine de la station Berri-UQAM. Seul le Centre de service est désormais fermé. Visitez l’un de nos 16 Espaces clients pour obtenir des services après-vente!  https://twitter.com/stm_Bleue/status/1204750219059105792… https:// us/1204750219059105792 …  [Info réseau]   Le Centre de services Berri fermera ses portes le 20 décembre. Pour recevoir des services après-vente, rendez-vous dans l’un de nos 16 Espaces clients ou profitez de nouveaux services offerts dans toutes les stations du métro!    http://ow.ly/3I8Z50xxjk9 http:// 1",0,0,info réseau comptoir objets trouvés demeure même endroit niveau mezzanine station berri-uqam seul centre service désormais fermé visitez l’un espaces clients pour obtenir services après-vente us1204750219059105792 info réseau centre services berri fermera portes décembre pour recevoir services après-vente rendez-vous dans l’un espaces clients profitez nouveaux services offerts dans toutes stations métro
1540,2019-12-14 09:26:13-05:00,stm_Orange,Aucun arrêt des trains sur la ligne ORANGE à la station Henri-Bourassa en direction Côte-Vertu.  #stminfo  X 2 1,0,0,aucun arrêt trains ligne station henri-bourassa direction côte-vertu
1541,2019-12-14 09:46:56-05:00,stm_Orange,Service normal du métro  #stminfo  D,0,1,service normal métro
1542,2019-12-16 06:19:11-05:00,stm_Orange,Arrêt ligne ORANGE entre Côte-Vertu et L-Groulx. Personne non autorisée sur la voie. Reprise prévue vers 6h40.  #stminfo  L 1 4 1,1,0,arrêt ligne entre côte-vertu l-groulx personne autorisée voie reprise prévue vers
1543,2019-12-16 06:28:07-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  B 2 2,1,0,reprise graduelle service ligne
1544,2019-12-16 07:04:34-05:00,stm_Orange,Service normal du métro  #stminfo  U 1 1,0,1,service normal métro
1545,2019-12-16 13:30:10-05:00,stm_Verte,Arrêt ligne VERTE entre Angrignon et L-Groulx. Frein d'urgence actionné. Reprise prévue vers 13h45.  #stminfo  Y 2,1,0,arrêt ligne entre angrignon l-groulx frein d'urgence actionné reprise prévue vers
1546,2019-12-16 13:37:29-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  B 1,1,0,reprise graduelle service ligne
1547,2019-12-16 14:17:58-05:00,stm_Verte,Service normal du métro  #stminfo  W 3,0,1,service normal métro
1548,2019-12-17 18:12:03-05:00,stm_Verte,Arrêt ligne VERTE entre Pie-IX et H-Beaugrand. Inter. services médicaux d'urgence. Reprise prévue vers 19h20.  #stminfo  L 4,1,0,arrêt ligne entre pie-ix h-beaugrand inter services médicaux d'urgence reprise prévue vers
1549,2019-12-17 18:14:04-05:00,stm_Verte,Arrêt ligne VERTE entre Viau et H-Beaugrand. Inter. services médicaux d'urgence. Reprise prévue vers 19h20.  #stminfo  W 2 4 5,1,0,arrêt ligne entre viau h-beaugrand inter services médicaux d'urgence reprise prévue vers
1550,2019-12-17 18:25:08-05:00,stm_Verte,"[Interruption en cours]   Un service spécial de bus a été demandé entre les stations Viau et Honoré-Beaugrand. Pour d’autres options pour vos déplacements, vous pouvez aussi utiliser le calculateur d’itinéraires (en décochant l'option métro)    http://ow.ly/x1r050xCGzX http:// 1 2 3",1,0,interruption cours service spécial demandé entre stations viau honoré-beaugrand pour d’autres options pour déplacements vous pouvez aussi utiliser calculateur d’itinéraires décochant l'option métro
1551,2019-12-17 18:42:57-05:00,stm_Verte,[Interruption en cours]   Un service spécial de bus est en place et fait la navette entre les stations Viau et Honoré-Beaugrand. Vous pouvez retrouver l'arrêt de ces bus sur les plans de quartiers affichés dans l'ensemble des stations.    http://ow.ly/o1HY50xCH1F http:// 1 1,1,0,interruption cours service spécial place fait navette entre stations viau honoré-beaugrand vous pouvez retrouver l'arrêt plans quartiers affichés dans l'ensemble stations
1552,2019-12-17 19:17:48-05:00,stm_Verte,Arrêt prolongé ligne VERTE entre Viau et H-Beaugrand. Inter. services médicaux d'urgence. Reprise prévue vers 19h30.  #stminfo  I 1 1,1,0,arrêt prolongé ligne entre viau h-beaugrand inter services médicaux d'urgence reprise prévue vers
1553,2019-12-17 19:24:43-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  P 3,1,0,reprise graduelle service ligne
1554,2019-12-17 19:30:10-05:00,stm_Verte,[État du service métro]   Reprise graduelle du service. Des délais et un fort achalandage sont à prévoir dans les deux directions. Merci de votre compréhension. 1,1,0,état service métro reprise graduelle service délais fort achalandage sont prévoir dans deux directions merci votre compréhension
1556,2019-12-17 19:41:54-05:00,stm_Verte,"Bonjour, vous pouvez consulter les plans de quartier présents dans toutes les stations de métro pour identifier le lieu de l'arrêt bus du service de navette temporaire :  http://ow.ly/Ccii30q2Tyd http:// 1",0,0,bonjour vous pouvez consulter plans quartier présents dans toutes stations métro pour identifier lieu l'arrêt service navette temporaire
1557,2019-12-17 20:12:47-05:00,stm_Verte,Service normal du métro  #stminfo  L 3,0,1,service normal métro
1558,2019-12-19 19:00:17-05:00,stm_Verte,Arrêt ligne VERTE entre Viau et H-Beaugrand. Inter. services médicaux d'urgence. Reprise prévue vers 19h55.  #stminfo  J 3 2 2,1,0,arrêt ligne entre viau h-beaugrand inter services médicaux d'urgence reprise prévue vers
1559,2019-12-19 19:15:39-05:00,stm_Verte,"[Interruption en cours]   Pour d’autres options pour vos déplacements, utilisez le calculateur d’itinéraires (en décochant l’option métro)    http://ow.ly/StEy50xhq4S http:// 1",1,0,interruption cours pour d’autres options pour déplacements utilisez calculateur d’itinéraires décochant l’option métro
1560,2019-12-19 19:52:38-05:00,stm_Verte,Arrêt prolongé ligne VERTE entre Viau et H-Beaugrand. Inter. services médicaux d'urgence. Reprise prévue vers 20h10.  #stminfo  I 3,1,0,arrêt prolongé ligne entre viau h-beaugrand inter services médicaux d'urgence reprise prévue vers
1561,2019-12-19 20:10:10-05:00,stm_Verte,Arrêt prolongé ligne VERTE entre Viau et H-Beaugrand. Inter. services médicaux d'urgence. Reprise prévue vers 20h25.  #stminfo  E 1 2,1,0,arrêt prolongé ligne entre viau h-beaugrand inter services médicaux d'urgence reprise prévue vers
1562,2019-12-19 20:23:38-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  N 1,1,0,reprise graduelle service ligne
1563,2019-12-19 21:04:40-05:00,stm_Verte,Service normal du métro  #stminfo  H 1,0,1,service normal métro
1564,2019-12-22 19:56:21-05:00,stm_Orange,Arrêt ligne ORANGE entre Côte-Vertu et Montmorency. Dégagement de fumée. Reprise prévue vers 20h20.  #stminfo  R 3 3,1,0,arrêt ligne entre côte-vertu montncy dégagement fumée reprise prévue vers
1565,2019-12-22 19:56:42-05:00,stm_Bleue,Arrêt ligne BLEUE entre Snowdon et St-Michel. Dégagement de fumée. Reprise prévue vers 20h20.  #stminfo  R 4 3,1,0,arrêt ligne entre snowdon st-michel dégagement fumée reprise prévue vers
1566,2019-12-22 19:58:24-05:00,stm_Orange,"[Interruption en cours]   Pour d’autres options pour vos déplacements, utilisez le calculateur d’itinéraires (en décochant option métro)    http://ow.ly/aNE850xGmtn http://",1,0,interruption cours pour d’autres options pour déplacements utilisez calculateur d’itinéraires décochant option métro
1567,2019-12-22 19:58:40-05:00,stm_Bleue,"[Interruption en cours]   Pour d’autres options pour vos déplacements, utilisez le calculateur d’itinéraires (en décochant option métro)    http://ow.ly/xyfi50xGmtF http://",1,0,interruption cours pour d’autres options pour déplacements utilisez calculateur d’itinéraires décochant option métro
1568,2019-12-22 20:05:42-05:00,stm_Bleue,[Interruption en cours]   Plusieurs lignes de bus  peuvent être de bonnes alternatives pour vos déplacements durant l'interruption de service en cours sur la ligne. Vérifiez avec notre calculateur d'itinéraire ici en décochant l'option métro    http://ow.ly/w9fw50xGmCl http://,1,0,interruption cours plusieurs lignes peuvent être bonnes alternatives pour déplacements durant l'interruption service cours ligne vérifiez avec notre calculateur d'itinéraire décochant l'option métro
1569,2019-12-22 20:10:30-05:00,stm_Bleue,Service normal du métro sur la ligne BLEUE.  #stminfo  X 1,0,1,service normal métro ligne
1570,2019-12-22 20:11:57-05:00,stm_Bleue,Aucun arrêt des trains sur la ligne BLEUE à la station Jean-Talon.  #stminfo  D 2,0,0,aucun arrêt trains ligne station jean-talon
1571,2019-12-22 20:17:41-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  Q 2,1,0,reprise graduelle service ligne
1572,2019-12-22 20:23:36-05:00,stm_Orange,[État de service métro]   Reprise graduelle du service. Des délais et un achalandage sont à prévoir dans les deux directions. Merci de votre compréhension. 2,1,0,état service métro reprise graduelle service délais achalandage sont prévoir dans deux directions merci votre compréhension
1574,2019-12-22 20:24:36-05:00,stm_Bleue,[État de service métro]   Reprise graduelle du service. Des délais et un achalandage sont à prévoir dans les deux directions. Merci de votre compréhension.,1,0,état service métro reprise graduelle service délais achalandage sont prévoir dans deux directions merci votre compréhension
1576,2019-12-22 21:09:05-05:00,stm_Orange,Service normal du métro  #stminfo  M,0,1,service normal métro
1577,2019-12-23 13:29:57-05:00,stm_Orange,Arrêt ligne ORANGE entre Cartier et Montmorency. Inter. services médicaux d'urgence. Reprise prévue vers 14h25.  #stminfo  F 4 8 2,1,0,arrêt ligne entre cartier montncy inter services médicaux d'urgence reprise prévue vers
1578,2019-12-23 14:00:00-05:00,stm_Orange,[État du service métro]   Tous les efforts sont mis afin d'assurer un retour du service le plus rapidement possible. Urgences Santé et nos équipes d'intervention sont sur place. 2,0,0,état service métro tous efforts sont afin d'assurer retour service plus rapidement possible urgences santé équipes d'intervention sont place
1580,2019-12-23 14:19:08-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  K 1,1,0,reprise graduelle service ligne
1581,2019-12-23 14:40:19-05:00,stm_Orange,Service normal du métro  #stminfo  H 1 2 2,0,1,service normal métro
1582,2019-12-23 15:04:50-05:00,stm_Verte,"[Stations Radisson et Honoré-Beaugrand]   Les stations sont maintenant branchées au réseau mobile 3G et 4G LTE. Plus que jamais, vous pourrez utiliser les outils pour faciliter vos déplacements et être informé de l'état du service!

Infos    http://ow.ly/s4np50xH31R http:// 6 4 48",0,0,stations radisson honoré-beaugrand stations sont maintenant branchées réseau mobile plus jamais vous pourrez utiliser outils pour faciliter déplacements être informé l'état service infos
1583,2019-12-23 16:10:11-05:00,stm_Verte,"Il est permis à toute personne d’être accompagnée d’un chien guide ou d’un chien d’assistance, afin de pallier un handicap. Si vous avez un doute, ou votre sécurité est compromise, n'hésitez pas à communiquer avec l'opérateur via l'interphone dans le train. 3",0,0,permis toute personne d’être accompagnée d’un chien guide d’un chien d’assistance afin pallier handicap vous avez doute votre sécurité compromise n'hésitez communiquer avec l'opérateur l'interphone dans train
